user_id,email,password,name,phone,birth_date,role,status,created_at,updated_at,last_login_at
3585,user_3585@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,이태원,010-2841-2764,1971-01-03,ROLE_USER,ACTIVE,2025-12-21 00:00:00,2025-12-21 00:00:00,2026-06-23 21:51:00
3586,user_3586@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,정도현,010-5448-2110,1986-04-10,ROLE_USER,ACTIVE,2026-03-12 00:00:00,2026-03-12 00:00:00,2026-06-18 13:47:00
3587,user_3587@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,임승영,010-4227-1265,1977-04-12,ROLE_USER,ACTIVE,2024-01-05 00:00:00,2024-01-05 00:00:00,2026-06-12 15:12:00
3588,user_3588@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,한시영,010-2982-2184,1999-06-14,ROLE_USER,ACTIVE,2024-10-06 00:00:00,2024-10-06 00:00:00,2026-06-22 21:05:00
3589,user_3589@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,전민혁,010-1689-2176,1981-10-10,ROLE_USER,ACTIVE,2025-07-22 00:00:00,2025-07-22 00:00:00,2026-06-27 10:30:00
3590,user_3590@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,홍주원,010-1486-3485,1989-11-04,ROLE_USER,ACTIVE,2025-09-05 00:00:00,2025-09-05 00:00:00,2026-06-15 16:35:00
3591,user_3591@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,송서수,010-5291-6726,1999-04-08,ROLE_USER,ACTIVE,2026-01-06 00:00:00,2026-01-06 00:00:00,2026-06-25 12:39:00
3592,user_3592@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,권예수,010-8770-8389,1992-07-06,ROLE_USER,ACTIVE,2024-11-11 00:00:00,2024-11-11 00:00:00,2026-06-19 18:29:00
3593,user_3593@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,안태영,010-8419-4338,1982-03-03,ROLE_USER,ACTIVE,2025-11-11 00:00:00,2025-11-11 00:00:00,2026-06-20 11:45:00
3594,user_3594@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,신시빈,010-4280-8399,1979-07-11,ROLE_USER,ACTIVE,2024-10-21 00:00:00,2024-10-21 00:00:00,2026-06-26 10:55:00
3595,user_3595@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,박승원,010-6840-2048,1973-05-11,ROLE_USER,ACTIVE,2026-04-28 00:00:00,2026-04-28 00:00:00,2026-06-23 13:04:00
3596,user_3596@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,권현인,010-6555-1874,2004-12-05,ROLE_USER,ACTIVE,2023-10-24 00:00:00,2023-10-24 00:00:00,2026-06-29 10:07:00
3597,user_3597@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,정서현,010-9554-9556,1980-02-16,ROLE_USER,ACTIVE,2025-05-21 00:00:00,2025-05-21 00:00:00,2026-04-04 10:14:00
3598,user_3598@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,장지빈,010-3328-4220,1998-03-05,ROLE_USER,ACTIVE,2024-10-14 00:00:00,2024-10-14 00:00:00,2026-06-28 12:16:00
3599,user_3599@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,이주우,010-3856-3376,1979-10-22,ROLE_USER,ACTIVE,2024-12-21 00:00:00,2024-12-21 00:00:00,2026-06-18 19:15:00
3600,user_3600@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,김민수,010-3496-4684,1980-06-07,ROLE_USER,ACTIVE,2023-10-21 00:00:00,2023-10-21 00:00:00,2026-06-28 20:09:00
3601,user_3601@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,장도혁,010-1987-6557,2004-11-09,ROLE_USER,ACTIVE,2025-08-14 00:00:00,2025-08-14 00:00:00,2026-07-02 09:12:00
3602,user_3602@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,송하수,010-1915-6860,1998-05-21,ROLE_USER,ACTIVE,2025-04-30 00:00:00,2025-04-30 00:00:00,2026-06-06 13:16:00
3603,user_3603@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,오주율,010-3945-6391,2003-01-02,ROLE_USER,ACTIVE,2025-07-11 00:00:00,2025-07-11 00:00:00,2026-07-01 20:09:00
3604,user_3604@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,윤민현,010-9503-3650,1986-05-20,ROLE_USER,ACTIVE,2025-09-24 00:00:00,2025-09-24 00:00:00,2026-06-25 20:12:00
3605,user_3605@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,조시아,010-9486-3997,1978-02-12,ROLE_USER,ACTIVE,2025-02-16 00:00:00,2025-02-16 00:00:00,2026-06-21 20:50:00
3606,user_3606@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,이서빈,010-7805-2767,1985-03-26,ROLE_USER,ACTIVE,2025-08-24 00:00:00,2025-08-24 00:00:00,2026-06-18 20:51:00
3607,user_3607@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,임예영,010-1889-9429,1980-07-21,ROLE_USER,ACTIVE,2025-03-31 00:00:00,2025-03-31 00:00:00,2026-06-27 08:29:00
3608,user_3608@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,박서인,010-5958-8967,1998-03-21,ROLE_USER,ACTIVE,2023-10-22 00:00:00,2023-10-22 00:00:00,2026-06-23 18:53:00
3609,user_3609@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,강주혁,010-4226-1150,1989-01-06,ROLE_USER,ACTIVE,2025-10-02 00:00:00,2025-10-02 00:00:00,2026-06-27 18:54:00
3610,user_3610@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,강은율,010-7044-7031,1984-09-22,ROLE_USER,ACTIVE,2025-11-26 00:00:00,2025-11-26 00:00:00,2026-06-19 11:24:00
3611,user_3611@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,권시인,010-8470-1709,1984-02-12,ROLE_USER,ACTIVE,2025-05-11 00:00:00,2025-05-11 00:00:00,2026-06-20 11:35:00
3612,user_3612@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,권지아,010-7818-1063,2004-06-15,ROLE_USER,ACTIVE,2025-04-09 00:00:00,2025-04-09 00:00:00,2026-07-02 20:13:00
3613,user_3613@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,김승인,010-6649-1449,1982-07-28,ROLE_USER,ACTIVE,2024-07-03 00:00:00,2024-07-03 00:00:00,2026-05-20 20:24:00
3614,user_3614@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,최주원,010-1736-9637,1970-03-08,ROLE_USER,ACTIVE,2024-11-22 00:00:00,2024-11-22 00:00:00,2026-06-27 09:01:00
3615,user_3615@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,최승아,010-3099-7683,1985-06-05,ROLE_USER,ACTIVE,2024-02-02 00:00:00,2024-02-02 00:00:00,2026-06-25 13:08:00
3616,user_3616@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,안태영,010-6118-5447,1976-02-19,ROLE_USER,ACTIVE,2025-04-12 00:00:00,2025-04-12 00:00:00,2026-07-01 15:05:00
3617,user_3617@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,안서아,010-2622-7161,1984-05-03,ROLE_USER,ACTIVE,2025-07-23 00:00:00,2025-07-23 00:00:00,2026-06-21 20:34:00
3618,user_3618@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,한현영,010-2171-4379,1973-07-06,ROLE_USER,ACTIVE,2025-10-14 00:00:00,2025-10-14 00:00:00,2026-06-26 18:33:00
3619,user_3619@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,권하영,010-9182-8703,2003-05-17,ROLE_USER,ACTIVE,2026-05-07 00:00:00,2026-05-07 00:00:00,2026-05-29 15:04:00
3620,user_3620@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,이시현,010-4973-4252,1971-10-28,ROLE_USER,ACTIVE,2025-06-05 00:00:00,2025-06-05 00:00:00,2026-06-24 18:47:00
3621,user_3621@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,서지원,010-8888-4488,1980-01-15,ROLE_USER,ACTIVE,2026-02-27 00:00:00,2026-02-27 00:00:00,2026-06-28 09:24:00
3622,user_3622@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,송예현,010-2373-7651,1993-07-05,ROLE_USER,ACTIVE,2025-11-08 00:00:00,2025-11-08 00:00:00,2026-07-01 17:04:00
3623,user_3623@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,김은우,010-1276-1183,2004-11-05,ROLE_USER,ACTIVE,2024-11-13 00:00:00,2024-11-13 00:00:00,2026-04-10 11:51:00
3624,user_3624@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,한하준,010-9884-3963,1997-08-26,ROLE_USER,ACTIVE,2023-12-04 00:00:00,2023-12-04 00:00:00,2026-06-30 22:30:00
3625,user_3625@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,홍은수,010-4347-2154,1984-08-15,ROLE_USER,ACTIVE,2025-02-28 00:00:00,2025-02-28 00:00:00,2026-06-25 19:22:00
3626,user_3626@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,황도아,010-9471-6512,1982-07-11,ROLE_USER,ACTIVE,2024-07-07 00:00:00,2024-07-07 00:00:00,2026-06-11 16:25:00
3627,user_3627@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,윤시아,010-6985-8800,1991-09-16,ROLE_USER,ACTIVE,2023-11-02 00:00:00,2023-11-02 00:00:00,2026-07-01 12:56:00
3628,user_3628@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,권태아,010-4108-5126,1984-04-18,ROLE_USER,ACTIVE,2025-01-28 00:00:00,2025-01-28 00:00:00,2026-06-21 20:06:00
3629,user_3629@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,조은현,010-2785-2310,1986-03-19,ROLE_USER,ACTIVE,2025-03-26 00:00:00,2025-03-26 00:00:00,2026-07-02 17:45:00
3630,user_3630@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,강서우,010-4902-9016,2002-12-14,ROLE_USER,ACTIVE,2025-12-11 00:00:00,2025-12-11 00:00:00,2026-06-23 13:38:00
3631,user_3631@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,권태아,010-1552-7179,1988-09-18,ROLE_USER,ACTIVE,2025-07-13 00:00:00,2025-07-13 00:00:00,2026-06-23 15:38:00
3632,user_3632@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,임지빈,010-2330-9412,1980-04-18,ROLE_USER,ACTIVE,2025-01-09 00:00:00,2025-01-09 00:00:00,2026-06-27 10:25:00
3633,user_3633@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,전민준,010-2219-1468,1993-11-10,ROLE_USER,ACTIVE,2024-05-25 00:00:00,2024-05-25 00:00:00,2026-07-02 22:56:00
3634,user_3634@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,강서현,010-3211-5212,2003-01-04,ROLE_USER,ACTIVE,2026-05-19 00:00:00,2026-05-19 00:00:00,2026-07-01 18:59:00
3635,user_3635@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,조민아,010-8304-4732,1995-12-07,ROLE_USER,ACTIVE,2024-05-20 00:00:00,2024-05-20 00:00:00,2026-06-29 21:36:00
3636,user_3636@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,정주율,010-5994-1765,1991-10-19,ROLE_USER,ACTIVE,2023-11-26 00:00:00,2023-11-26 00:00:00,2026-06-24 22:12:00
3637,user_3637@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,정하인,010-1691-7721,1980-02-08,ROLE_USER,ACTIVE,2025-04-18 00:00:00,2025-04-18 00:00:00,2026-06-30 19:47:00
3638,user_3638@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,이민원,010-2498-6352,2004-05-27,ROLE_USER,ACTIVE,2025-03-08 00:00:00,2025-03-08 00:00:00,2026-06-23 14:13:00
3639,user_3639@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,윤민인,010-6021-3273,1984-06-04,ROLE_USER,ACTIVE,2023-11-15 00:00:00,2023-11-15 00:00:00,2026-06-24 19:02:00
3640,user_3640@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,조시준,010-4352-6076,1974-04-28,ROLE_USER,ACTIVE,2025-02-23 00:00:00,2025-02-23 00:00:00,2026-06-24 10:10:00
3641,user_3641@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,송시율,010-3676-5744,1991-12-04,ROLE_USER,ACTIVE,2024-06-22 00:00:00,2024-06-22 00:00:00,2026-06-28 11:08:00
3642,user_3642@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,전도율,010-9997-5816,1994-06-01,ROLE_USER,ACTIVE,2024-05-24 00:00:00,2024-05-24 00:00:00,2026-07-01 14:44:00
3643,user_3643@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,신은현,010-1113-4507,1988-06-12,ROLE_USER,ACTIVE,2025-03-27 00:00:00,2025-03-27 00:00:00,2026-06-20 22:12:00
3644,user_3644@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,윤서아,010-6597-8831,1992-05-11,ROLE_USER,ACTIVE,2025-01-20 00:00:00,2025-01-20 00:00:00,2026-06-29 12:15:00
3645,user_3645@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,오승혁,010-5028-3535,1999-10-16,ROLE_USER,ACTIVE,2023-11-17 00:00:00,2023-11-17 00:00:00,2026-07-02 15:13:00
3646,user_3646@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,홍승준,010-5551-4939,1979-10-20,ROLE_USER,ACTIVE,2025-06-17 00:00:00,2025-06-17 00:00:00,2026-06-19 10:03:00
3647,user_3647@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,박지우,010-8452-1148,1997-02-26,ROLE_USER,ACTIVE,2023-10-09 00:00:00,2023-10-09 00:00:00,2026-06-30 12:48:00
3648,user_3648@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,오민빈,010-5619-4279,2000-10-14,ROLE_USER,ACTIVE,2024-02-08 00:00:00,2024-02-08 00:00:00,2026-06-26 11:49:00
3649,user_3649@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,권도현,010-1717-8231,1978-05-04,ROLE_USER,ACTIVE,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-06-26 16:10:00
3650,user_3650@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,최주아,010-2829-7853,1996-10-18,ROLE_USER,ACTIVE,2025-05-07 00:00:00,2025-05-07 00:00:00,2026-06-22 12:09:00
3651,user_3651@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,권예아,010-2191-8541,2001-05-08,ROLE_USER,ACTIVE,2025-06-16 00:00:00,2025-06-16 00:00:00,2026-06-27 20:51:00
3652,user_3652@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,정예우,010-1724-2453,2001-09-10,ROLE_USER,ACTIVE,2023-11-10 00:00:00,2023-11-10 00:00:00,2026-06-29 14:21:00
3653,user_3653@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,송주우,010-2101-7454,2002-09-16,ROLE_USER,ACTIVE,2024-03-31 00:00:00,2024-03-31 00:00:00,2026-06-23 22:56:00
3654,user_3654@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,권예인,010-2292-7273,1986-11-16,ROLE_USER,ACTIVE,2024-08-19 00:00:00,2024-08-19 00:00:00,2026-06-20 10:42:00
3655,user_3655@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,이승율,010-7221-7056,1999-10-16,ROLE_USER,ACTIVE,2026-04-09 00:00:00,2026-04-09 00:00:00,2026-05-11 13:05:00
3656,user_3656@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,정하현,010-3440-8122,1988-01-08,ROLE_USER,ACTIVE,2025-08-29 00:00:00,2025-08-29 00:00:00,2026-06-18 10:18:00
3657,user_3657@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,신승영,010-1129-3666,1991-04-26,ROLE_USER,ACTIVE,2025-02-09 00:00:00,2025-02-09 00:00:00,2026-06-30 16:39:00
3658,user_3658@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,임예원,010-5467-7081,1996-02-23,ROLE_USER,ACTIVE,2025-07-12 00:00:00,2025-07-12 00:00:00,2026-06-25 21:04:00
3659,user_3659@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,전예빈,010-4549-9643,2001-06-11,ROLE_USER,ACTIVE,2024-09-16 00:00:00,2024-09-16 00:00:00,2026-06-29 10:05:00
3660,user_3660@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,오시영,010-6022-7258,1998-01-19,ROLE_USER,ACTIVE,2026-05-04 00:00:00,2026-05-04 00:00:00,2026-06-07 22:08:00
3661,user_3661@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,강현준,010-9300-6368,1992-07-15,ROLE_USER,ACTIVE,2023-12-10 00:00:00,2023-12-10 00:00:00,2026-06-23 13:17:00
3662,user_3662@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,신도혁,010-4703-8817,1988-04-24,ROLE_USER,ACTIVE,2024-01-03 00:00:00,2024-01-03 00:00:00,2026-06-30 12:48:00
3663,user_3663@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,송하수,010-8039-9862,2000-10-01,ROLE_USER,ACTIVE,2025-05-14 00:00:00,2025-05-14 00:00:00,2026-06-10 16:49:00
3664,user_3664@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,장은우,010-8028-8953,2002-11-24,ROLE_USER,ACTIVE,2025-02-26 00:00:00,2025-02-26 00:00:00,2026-06-22 09:47:00
3665,user_3665@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,서태율,010-3363-5953,1998-12-28,ROLE_USER,ACTIVE,2025-06-04 00:00:00,2025-06-04 00:00:00,2026-06-23 16:01:00
3666,user_3666@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,한태아,010-2450-9605,1985-12-07,ROLE_USER,ACTIVE,2025-03-28 00:00:00,2025-03-28 00:00:00,2026-06-28 14:09:00
3667,user_3667@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,황하빈,010-1871-4361,1995-05-15,ROLE_USER,ACTIVE,2024-09-08 00:00:00,2024-09-08 00:00:00,2026-07-01 19:53:00
3668,user_3668@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,최주수,010-3850-1995,1999-07-14,ROLE_USER,ACTIVE,2025-01-14 00:00:00,2025-01-14 00:00:00,2026-06-22 18:40:00
3669,user_3669@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,최은인,010-1741-3638,1980-04-23,ROLE_USER,ACTIVE,2025-11-24 00:00:00,2025-11-24 00:00:00,2026-06-25 08:01:00
3670,user_3670@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,박승아,010-5625-5867,1987-06-02,ROLE_USER,ACTIVE,2024-06-18 00:00:00,2024-06-18 00:00:00,2026-06-25 21:19:00
3671,user_3671@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,윤주아,010-3129-5968,1971-10-02,ROLE_USER,ACTIVE,2026-04-19 00:00:00,2026-04-19 00:00:00,2026-05-11 15:10:00
3672,user_3672@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,이예영,010-7835-1323,1979-05-08,ROLE_USER,ACTIVE,2023-12-04 00:00:00,2023-12-04 00:00:00,2026-06-26 13:41:00
3673,user_3673@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,조민준,010-7528-8624,1973-09-05,ROLE_USER,ACTIVE,2025-12-31 00:00:00,2025-12-31 00:00:00,2026-06-25 17:38:00
3674,user_3674@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,조은원,010-6514-6595,2002-05-13,ROLE_USER,ACTIVE,2024-07-19 00:00:00,2024-07-19 00:00:00,2026-06-29 14:16:00
3675,user_3675@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,송서수,010-7078-8567,1979-07-01,ROLE_USER,ACTIVE,2024-06-16 00:00:00,2024-06-16 00:00:00,2026-06-06 19:00:00
3676,user_3676@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,안민혁,010-8491-5899,1975-10-01,ROLE_USER,ACTIVE,2025-06-17 00:00:00,2025-06-17 00:00:00,2026-06-25 17:49:00
3677,user_3677@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,오하혁,010-9471-9565,1972-06-03,ROLE_USER,ACTIVE,2024-02-17 00:00:00,2024-02-17 00:00:00,2026-06-21 16:08:00
3678,user_3678@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,강태준,010-4057-8655,2002-12-03,ROLE_USER,ACTIVE,2025-03-11 00:00:00,2025-03-11 00:00:00,2026-06-27 10:20:00
3679,user_3679@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,박도우,010-8041-9427,2002-02-21,ROLE_USER,ACTIVE,2026-05-17 00:00:00,2026-05-17 00:00:00,2026-06-28 17:21:00
3680,user_3680@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,조서인,010-3844-9812,1995-06-15,ROLE_USER,ACTIVE,2025-05-07 00:00:00,2025-05-07 00:00:00,2026-06-25 13:05:00
